reactants,products
COc1nc(C)nc(N(C(=O)[O-])c2ccccc2)n1.NS(=O)(=O)c1ccccc1C=CC(F)(F)F,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C=CC(F)(F)F)n1
N.O=C(O)c1c[nH]cc1-c1cccc(Cl)c1Cl,N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl
CSc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,CC(C)N=c1[nH]c2ccc(Cl)cc2c2nc(-c3ccco3)nn12
CSC1C(=O)Nc2ccc(C(F)(F)F)cc21.O=C1CCC(=O)N1Cl,CSC1(Cl)C(=O)Nc2ccc(C(F)(F)F)cc21
CC(C)Nc1nc(Cl)nc2cscc12,CC(C)Nc1ncnc2cscc12
CC(=O)CCC(C)=O.NCCO,Cc1ccc(C)n1CCO
CC(=O)O.Oc1cccc(O)c1,CC(=O)c1ccc(O)cc1O
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(OCC3COC(C)(C)O3)cc2)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(OCC(O)CO)cc2)C1c1cccc([N+](=O)[O-])c1
CC(=O)[O-].O=C(CBr)c1cccc([N+](=O)[O-])c1,O=C(CO)c1cccc([N+](=O)[O-])c1
CI.Nc1nc(N)c2c(ccc3[nH]c(-c4ccccc4)cc32)n1,Cn1c(-c2ccccc2)cc2c3c(N)nc(N)nc3ccc21
CCOC(=O)CCCCC(=O)Cl.COc1cc(C)cc(OC)c1OC,COc1cc(C)c(C(=O)CCCCC(=O)O)c(O)c1OC
BrCCOc1ccccc1.Oc1ccc(O)cc1,Oc1ccc(OCCOc2ccccc2)cc1
CCNCC.Cc1cc(S(=O)(=O)Cl)ccc1NS(=O)(=O)C(F)(F)F,CCN(CC)S(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)c(C)c1
CC(C)(N)CN.O=S(=O)(Cl)c1ccccc1,CC(C)(N)CNS(=O)(=O)c1ccccc1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1Cl,Nc1cccc(N)c1Cl
C=[CH][Mg][Br].OCC1(c2ccc(Cl)cc2)CC1,C=CC(O)C1(c2ccc(Cl)cc2)CC1
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCC(O)CC1.O=C1CCC(=O)O1,O=C(O)CCC(=O)OC1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
COc1ccc([N+](=O)[O-])c(C#N)c1OC,COc1ccc(N)c(C#N)c1OC
BrCc1ccccc1.CC(=O)OC12ON(CC3C1N3C(C)=O)c1cc(C=O)cc(O)c1C2COC(N)=O,CC(=O)OC12ON(CC3C1N3C(C)=O)c1cc(C=O)cc(OCc3ccccc3)c1C2COC(N)=O
CC(C)CCCCCCCCCCCC(=O)OC(CCCCCCCCCCCC(C)C)CC(=O)O.C[C@H](N)C(=O)N[C@@H](CO)C(=O)O,CC(C)CCCCCCCCCCCC(=O)OC(CCCCCCCCCCCC(C)C)CC(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)O
CC(C)=CC(=O)C=C(C)C.N.[NH4+],CC1(C)CC(N)CC(C)(C)N1
CCOC(=O)C(C)c1cc(Cl)c2c(c1)C=CC(C)(C)N2C,CC(C(=O)O)c1cc(Cl)c2c(c1)C=CC(C)(C)N2C
ClCc1c(Cl)ccc2cc(Cl)cnc12.O=C[O-],O=COCc1c(Cl)ccc2cc(Cl)cnc12
CCOC(=O)C(CC)C(O)(c1ccccc1)c1ccc(OC)cc1,CCOC(=O)C(CC)=C(c1ccccc1)c1ccc(OC)cc1
COC1=NS(=O)N=C1N.N=C(N)Nc1cccc(OCCCN)c1,N=C(N)Nc1cccc(OCCCNC2=NS(=O)N=C2N)c1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(F)c(F)c21.CN1C2CCC1CNC2,CCn1cc(C(=O)O)c(=O)c2cc(F)c(C3NCC4CCC3N4C)c(F)c21
CCCCCCC#CO.CCOCC.CS(=O)(=O)Cl.O.[Li][CH2]CCC,CS(=O)(=O)OCC#CCCCCCOC1CCCCO1
Cc1cn(C)c(=O)n(-c2cc(C(=O)OC(C)C)c(Cl)cc2F)c1=O.O=C1CCC(=O)N1Br,CC(C)OC(=O)c1cc(-n2c(=O)c(CBr)cn(C)c2=O)c(F)cc1Cl
O=C(Cl)c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])o1.O=C(O)c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])o1,NC(=O)c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])o1
CCC(C)c1nnc(SC)n(N)c1=O.Cc1ccc(S(=O)(=O)O)cc1,CCC(C)c1nnc(SC)n(N=CC(C)C)c1=O
N=C(NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)O)N[N+](=O)[O-].NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCNC(=O)OCc1ccccc1,N=C(NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)N[N+](=O)[O-]
O=C(O)c1ccc2c(c1)Sc1ccccc1NC2=O,O=C1Nc2ccccc2Sc2cc(CO)ccc21
CN(C(=O)CN)n1cccc1C(=O)c1ccccc1Cl,CN1C(=O)CN=C(c2ccccc2Cl)c2cccn21
CCCCCCCCCCCCCCn1c(C)c(C2(c3c(C)n(CCCC)c4ccccc34)OC(=O)c3ccccc32)c2ccccc21.Cc1ccccc1.NN.O.[NH4+],CCCCCCCCCCCCCCn1c(C)c(C2(c3c(C)n(CCCC)c4ccccc34)NNC(=O)c3ccccc32)c2ccccc21
O=P(Cl)(Cl)Cl.Oc1nccc2ccncc12,Clc1nccc2ccncc12
COc1ccc(C(=O)c2ccc(S(N)(=O)=O)s2)cc1,NS(=O)(=O)c1ccc(C(=O)c2ccc(O)cc2)s1
CN(C)C=O.COc1cc(C)c(CCCCCCCCCCCCO)c(O)c1OC,COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O
CCC(C)NS(=O)(=O)c1ccc2[nH]c(=O)oc(=O)c2c1.CN1CCNCC1,CCC(C)NS(=O)(=O)c1ccc(N)c(C(=O)N2CCN(C)CC2)c1
COC(=O)Cc1ccccc1.COP(C)(=O)OC,COP(=O)(CC(=O)Cc1ccccc1)OC
CC(=O)OC(C)=O.NC1=NC(=O)C2=CC=NC2=N1,CC(=O)NC1=NC(=O)C2=CC=NC2=N1
C#CCN1CCNCC1.CC1CCc2c(Cl)c(Cl)cc3c(=O)c(C(=O)O)cn1c23,C#CCN1CCN(c2c(Cl)cc3c(=O)c(C(=O)O)cn4c3c2CCC4C)CC1
CC(C)OC(C)C.CCOCC.C[Si](C)(C)OC1=CCOc2ccccc21,O=C1OC2=C(COc3ccccc32)C1=O
COc1ccc(C(=O)CCC2CCNCC2)cc1,COc1ccc(C(O)CCC2CCNCC2)cc1
O=C1NS(=O)(=O)c2cscc21.S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3,O=S1(=O)NC(=S)c2cscc21
Cc1c(Cl)ccc2c1[nH]c1c(C(=O)O)cccc12,Cc1c(Cl)ccc2c1[nH]c1c(CO)cccc12
CC(=O)Cl.O=c1c2ccc(Cl)cc2nc2[nH]c3ccccc3n12,CC(=O)n1c2ccccc2n2c(=O)c3ccc(Cl)cc3nc12
CCOC(=O)C1(C(=O)OCC)C(C=C(Cl)Cl)C1(C)C,CCOC(=O)C1C(C=C(Cl)Cl)C1(C)C
CC12CCC1C(=O)OC2=O.Nc1cc(Cl)cc(Cl)c1,CC1(C(O)=Nc2cc(Cl)cc(Cl)c2)CCC1C(=O)O
C=CCC(C)(O)Cc1ccccc1.CC(C)C1CCC(C)(OC(=O)[O-])CC1,CC1CCC(C(C)C)C(O)C1
NC(=NCC(F)(F)F)Nc1ccnc(CSCCN2C(=O)c3ccccc3C2=O)n1,NCCSCc1nccc(NC(N)=NCC(F)(F)F)n1
CCOC(=O)C(C=O)c1ccc(Cl)cc1.CCOC(N)=O,CCOC(=O)NC=C(C(=O)OCC)c1ccc(Cl)cc1
CN.COc1c(NC2CCCC(c3csc(NC(=N)N)n3)C2)c(=O)c1=O,CNc1c(NC2CCCC(c3csc(NC(=N)N)n3)C2)c(=O)c1=O
CC(C)(C)C(=O)O.Clc1ccc(Cl)nn1,CC(C)(C)c1cc(Cl)nnc1Cl
CN1CC(C#N)C(Cc2ccc(Cl)cc2)C1.[OH-],CN1CC2Cc3ccc(Cl)cc3C(=O)C2C1
C=CC(Cl)c1ccccc1.O.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Clc1c(Cl)c(Cl)c(C(C=Cc2ccccc2)OC(C=Cc2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl
CN(C)C=O.O=Cc1c(O)ccc2ccccc12,COc1ccc2ccccc2c1C=O
CC=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOC(=O)C(=O)c1ccc(OC)c(OC)c1,C/C=C(/C(=O)OCC)c1ccc(OC)c(OC)c1
CO.O=C(O)CCc1ccccc1,COC(=O)CCc1ccccc1
Cl.ClP(Cl)Cl.N#CCCS(=O)(=O)c1ccccc1,N#CC(Cl)=C(Cl)S(=O)(=O)c1ccccc1
CCOC(=O)Cc1c(C(=O)OCC)c(C)cn1C.O=C(Cl)c1ccc(Cl)cc1,CCOC(=O)Cc1c(C(=O)OCC)c(C)c(C(=O)c2ccc(Cl)cc2)n1C
CCOC(=O)C(=O)CBr.COc1ccc2ccc(N)nc2c1,CCOC(=O)c1cn2c(ccc3ccc(OC)cc32)n1
COC(OC)N(C)C.NC1CCN(Cc2ccccc2)CC1,CN(C)C=NC1CCN(Cc2ccccc2)CC1
CC1=C(CO)C=CCC1(C)C,CC1C(CO)C=CCC1(C)C
COC(=N)N.O=C(Cl)COc1ccc(Cl)cc1Cl,COC(=N)NC(=O)COc1ccc(Cl)cc1Cl
CCOC(=O)CC(C)=O.CC[O-].O=C(c1ccccc1)c1cccc(CBr)c1,CCOC(=O)C(C)C(=O)Cc1cccc(C(=O)c2ccccc2)c1
O=C1CN=C(c2ccccc2F)c2ccccc2N1.S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3,Fc1ccccc1C1=NCC(=S)Nc2ccccc21
NS(=O)(=O)N1CCNC1=O.O=C(Cl)Cl,NS(=O)(=O)N1CCN(C(=O)Cl)C1=O
CC(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl.O=Cc1ccccc1,O=C(O)COc1ccc(C(=O)C=Cc2ccccc2)c(Cl)c1Cl
C=C1C=C[C@H](C(C)C)CCC(=O)C(S(=O)c2ccccc2)CC1,C=C1C=C[C@H](C(C)C)CCC(=O)C=CC1
CC(C)(C)OC(=O)NC1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(C(Br)C=O)CSC12.CN(C)CCNC(N)=S,CN(C)CCNc1ncc(C2=C(C(=O)OC(c3ccccc3)c3ccccc3)N3C(=O)C(NC(=O)OC(C)(C)C)C3SC2)s1
COC(CCCCBr)OC.O=C1NC(=O)c2ccccc21,COC(CCCCN1C(=O)c2ccccc2C1=O)OC
O=C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
COc1cccc(C(=CCN2CCN(Cc3ccccc3)CC2)C2(O)CCCCC2)c1,COc1cccc(C(CCN2CCNCC2)C2(O)CCCCC2)c1
C=C1C2CCC(C2)C1(C)C.CC(=O)OC(C)=O,CC1(C)C2CCC(C2)C1CCC(=O)O
CC(=O)O.COc1cc2c(c(Cl)c1Cl)C(=O)C(CCCl)=C2,COc1cc2c(c(Cl)c1Cl)C(=O)C(CCOC(C)=O)=C2
CC1=Nc2c(O)nc(N)nc2NC1(C)C.ClCl,CC1(C)Nc2nc(N)nc(O)c2N=C1CCl
C=CCCC(C)(O)CCCCCC.O=[O+][O-],CCCCCCC1(C)CCC(=O)O1
CNc1ccc(C(F)(F)F)c([N+](=O)[O-])c1,CNc1ccc(C(F)(F)F)c(N)c1
CC(CN1CCCCC1CC1CCCCC1)c1cccc(Br)c1.CCOCC,Cc1ccc(C=O)cc1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(=O)CC3.[C-]#N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C#N)CC3
CN(C)C=O.Cc1c[nH]c(=O)n(-c2cc(C(=O)OC(C)C)c(Cl)cc2F)c1=O,Cc1cn(C)c(=O)n(-c2cc(C(=O)OC(C)C)c(Cl)cc2F)c1=O
O=C1CCN2c3ccccc3Cc3ccccc3C2CN1,c1ccc2c(c1)Cc1ccccc1N1CCCNCC21
N#Cc1ccc(F)cc1.S,NC(=S)c1ccc(F)cc1
CC(C)c1nn(-c2ccc(Cl)cc2[N+](=O)[O-])c(=O)o1,CC(C)c1nn(-c2ccc(Cl)cc2NO)c(=O)o1
CN1CCC(C2(O)c3ccccc3Oc3ccc(C(F)(F)F)cc32)CC1,CN1CCC(=C2c3ccccc3Oc3ccc(C(F)(F)F)cc32)CC1
CNc1c(OC)cc(C(=O)CS(C)(=O)=O)cc1OC,CNc1c(OC)cc(C(O)CS(C)(=O)=O)cc1OC
CC(=O)Nc1ccc(C(=O)c2ccccc2)cc1,Nc1ccc(C(=O)c2ccccc2)cc1
CC(C)S(=O)(=O)Cl.ON=C(Cl)c1c(Cl)cccc1Cl,CC(C)S(=O)(=O)ON=C(Cl)c1c(Cl)cccc1Cl
CCOC(=O)C(=NO)c1csc(C)n1.O=C([O-])[O-],CCOC(=O)C(=NOC)c1csc(C)n1
CC(C)(CC=O)CC=O.COC(=O)CCCN,COC(=O)CCCN1C=CC(C)(C)C=C1
CC(C)(C)[Si](C)(C)Cl.O=C([O-])[O-].O=C1CCCCCO1,CC(C)(C)[Si](C)(C)OCCCCCC(=O)O
CSCC[C@H](N)C(=O)[O-],CSCC[C@H](N)C(=O)O
CCCCCC=O.c1ccc2ccccc2c1,CCC#CC(O)CCCCC
CCOP(=O)(OCC)C(Oc1ccc([N+](=O)[O-])cc1)P(=O)(OCC)OCC,CCOP(=O)(OCC)C(Oc1ccc(N)cc1)P(=O)(OCC)OCC
C=C(C)OC(=O)CN=[N+]=[N-].CS(=O)(=O)O,CS(=O)(=O)OC(=O)CN=[N+]=[N-]
CC(=O)OO.Cc1ccncc1Oc1ccccc1,Cc1cc[n+]([O-])cc1Oc1ccccc1
CC1(C)CCC(C)(C)C1O.CC1CN1C(=O)OCc1ccccc1,CC(COC1C(C)(C)CCC1(C)C)NC(=O)OCc1ccccc1
O=C1C=C(Nc2ccccc2F)CCC1,O=C1CCCc2[nH]c3c(F)cccc3c21
CCCOC(N)=O.O=C(Cl)C(=O)Cl,CCCOC(=O)N=C=O
CCOC(=O)CC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,CC(Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)C(O)CCO
CCC1=C(c2ccc(F)cc2)CNC1=O.O=[N+]([O-])O,CCC1=C(c2ccc(F)c([N+](=O)[O-])c2)CNC1=O
CC(=O)OCC=C(C)CCC=C(C)CBr.CCOC(=O)CC(=O)C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCCC(C)=CCCC(C)C(=O)CCC(C)=CCCC(C)=CCO
CC(=O)NC1CCc2[nH]c3cc(OCc4ccccc4)ccc3c2C1,CC(=O)NC1CCc2[nH]c3cc(O)ccc3c2C1
C#CCCCCN.CCSc1ncc(C(=O)O)s1,C#CCCCCNC(=O)c1cnc(SCC)s1
CN(C)C=O.COCOc1ccc(Cl)c(OC)c1,COc1c(Cl)ccc(O)c1C=O
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O.COc1cccc(OC)c1O,COc1ccc(Cc2cnc(N)nc2N)c(OC)c1O
COC(=O)c1ncn([C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)n1.N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
NC(=O)Cc1ccc(O)cc1.O=C(O)C(O)c1ccccc1,NC(=O)Cc1ccc2c(c1)C(c1ccccc1)C(=O)O2
COC(=O)Cl.Nc1ccc(N)c([N+](=O)[O-])c1,COC(=O)Nc1ccc(N)c([N+](=O)[O-])c1
NC1CCN(C2CCCCC2)CC1.O=C1OC(=O)c2cc([N+](=O)[O-])ccc21,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1C1CCN(C2CCCCC2)CC1
COc1cc2c(c(Cl)c1Cl)C(=O)C(c1ccccc1)C2,O=C1c2c(cc(O)c(Cl)c2Cl)CC1c1ccccc1
O=C1C=CC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,O=C1CCC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
C=C(C)C(=O)OC.C=CC/C=C/CCCO,C=CC/C=C/CCCOC(=O)C(=C)C
COC(=O)[C@@H]1[C@H](C(=O)O)N(Cc2ccccc2)C(=O)N1Cc1ccccc1,O=C1OC[C@H]2[C@@H]1N(Cc1ccccc1)C(=O)N2Cc1ccccc1
CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC
Nc1cccc(Cl)c1.O=C(Cl)c1c(C(F)(F)F)nc2c(C(F)(F)F)cccc2c1O,O=C(Nc1cccc(Cl)c1)c1c(C(F)(F)F)nc2c(C(F)(F)F)cccc2c1O
CC1(C)OCC(CCCCO)O1.Cc1ccc(S(=O)(=O)Cl)cc1,Cc1ccc(S(=O)(=O)OCCCCC2COC(C)(C)O2)cc1
Cc1ccc2nc(-c3ccccc3)[nH]c(=O)c2c1.O=S(Cl)Cl,Cc1ccc2nc(-c3ccccc3)nc(Cl)c2c1
CC(=O)c1cn(C(=O)OCc2ccccc2)c2ccccc12,CC(O)c1cn(C(=O)OCc2ccccc2)c2ccccc12
CCCCC[C@H]1CC[C@H](c2ccc(-c3ccc4c(c3)C(=O)OC4=O)cc2)CC1.Oc1ccc(O)cc1,CCCCC[C@H]1CC[C@H](c2ccc(-c3ccc4c(c3)C(=O)c3c(O)ccc(O)c3C4=O)cc2)CC1
CC(C)S.CCN(CC)CC.CCOc1ccc(N=C=O)cc1OCC,CCOc1ccc(N(C(=O)OC(C)C)c2cccs2)cc1OCC
CCOC(=O)Cc1ccc(N)cc1.Cc1ccc(C(=O)Cl)cc1,CCOC(=O)Cc1ccc(NC(=O)c2ccc(C)cc2)cc1
COC(=O)C#CC(=O)OC.O=c1oc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)ns1,COC(=O)c1snc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1C(=O)OC
CCCCCCC(C)Oc1ccc(-c2ccc(C(=O)OCC)cc2)cc1,CCCCCCC(C)Oc1ccc(-c2ccc(C(=O)O)cc2)cc1
CCOC(=O)COC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,O=C(O)COC(c1ccc(Cl)cc1)c1ccc(Cl)cc1
CC(=O)O.CC1(C)S[C@@H]2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,CC1(C)C(C(=O)O)N2C(=O)C(NC(=O)COc3ccccc3)[C@H]2S1=O
NC1CCc2ccccc2C1=O.O=C(Cl)CCl,O=C(CCl)NC1CCc2ccccc2C1=O
BrCCOc1ccccc1.CC(C)(C)C(=O)Cn1cncn1,CC(C)(C)C(=O)C(CCOc1ccccc1)n1cncn1
C=CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,CCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
NC(=O)Nc1ccccc1.O=C(Cl)C(=O)Cl,O=C1NC(=O)N(c2ccccc2)C1=O
CN(C)C=C1C(=O)Nc2ccc(Cl)cc21,CN(C)C=C1C(=O)Nc2ccccc21
CCOC(=O)CCN(C=O)CC(=O)OCC,CCOC(=O)CCN(C=O)CC(=O)O
CC1CO1.COC(=O)c1ccc(CN2CCNCC2)cc1,COC(=O)c1ccc(CN2CCN(CC(C)O)CC2)cc1
CN1CCc2nc3ccc(Cl)cc3c(Cl)c2C1.Oc1ccccc1,CN1CCc2nc3ccc(Cl)cc3c(Oc3ccccc3)c2C1
O=C(Cl)C(=O)Cl.OC1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,Cl[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
C=Cc1ccc(CCCC)s1.CCOC(=O)C=[N+]=[N-],CCCCc1ccc(C2CC2C(=O)OCC)s1
O=C(OCC1(COC(=O)c2ccccc2)CC1Cn1ccc(=O)[nH]c1=O)c1ccccc1,O=c1ccn(CC2CC2(CO)CO)c(=O)[nH]1
BrCCCBr.Cc1ccc(C=C2CCCCC2N)cc1,Cc1ccc(/C=C2\CCCCC2N2CCC2)cc1
CCC(=O)NCCCl.OC1CCNCC1,CCC(=O)NCCN1CCC(O)CC1
CCCCCCCCCCCCCCCCC(O)C(=O)O.CCC[CH2][Sn](=[O])[CH2]CCC.COC(=O)C(C)c1ccc(O)cc1,CCCCCCCCCCCCCCCCC(OCCCc1ccc(O)cc1)C(=O)O
N.O=C(CCl)Nc1ccccc1C(=O)c1ccccc1,O=C1CN=C(c2ccccc2)c2ccccc2N1
Nc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1.O=C(Cl)CCl,O=C(CCl)Nc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1
Nc1ccc2ncnc(N)c2c1.O=C(Cl)CCC1CCCC1,Nc1ncnc2ccc(NC(=O)CCC3CCCC3)cc12
C[Si](C)(C)N[Si](C)(C)C.NC(N)=O,C[Si](C)(C)NC(=O)N[Si](C)(C)C
CN(C)Cc1ncc(CO)n1-c1ccc(F)cc1C(=O)c1ccccc1F.O=C1NC(=O)c2ccccc21,CN(C)Cc1ncc(CN2C(=O)c3ccccc3C2=O)n1-c1ccc(F)cc1C(=O)c1ccccc1F
Br.CCOC(=O)c1ncc2[nH]c3ccc(N)cc3c2n1,Nc1ccc2[nH]c3cnc(C(=O)O)nc3c2c1Br
CC(C)=CN1C(=O)[C@H]2N=C(Cc3ccccc3)O[C@H]21.O=O,O=CN1C(=O)[C@H]2N=C(Cc3ccccc3)O[C@H]21
COC(=O)c1ccnc([N+](=O)[O-])c1.N,NC(=O)c1ccnc([N+](=O)[O-])c1
Cc1ccc(S(=O)(=O)O)cc1,Cc1ccc(S(=O)(=O)O)cc1
ClCc1ccccc1.OC[C@@H]1OC[C@](O)(CO)[C@H](O)[C@H]1O,O[C@]1(COCc2ccccc2)CO[C@@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
CCOC(=O)Cl.COC(=O)COc1ccc(C(=O)CN)cc1,CCOC(=O)NCC(=O)c1ccc(OCC(=O)OC)cc1
CC(Cl)c1ccc2ccccc2c1.[O-][n+]1ccccc1S,CC(Sc1cccc[n+]1[O-])c1ccc2ccccc2c1
COC(=O)COC[C@@H]1[C@H](N=[N+]=[N-])C(=O)N1c1ccc(OC)cc1,COC(=O)COC[C@H]1NC(=O)[C@H]1N=[N+]=[N-]
COC(OC)N(C)C.O=C=C1CC(=O)c2cc(Cl)ccc2N1C1CC1,CN(C)C=c1c(=O)c2cc(Cl)ccc2n(C2CC2)c1=C=O
CCOC(=O)CBr.Cl.O=c1c2cc(Cl)c(O)cc2oc2cccc(F)c12,O=C(O)C(Cl)Oc1ccc2c(=O)c3c(F)cccc3oc2c1
N#CC(Cl)(Cl)Cl.OC/C=C\CO,NC1(C(Cl)(Cl)Cl)OCC=CCO1
CNOC.Cc1ccc(CCOc2ccc(N=C=O)cc2)cc1,CON(C)C(=O)Nc1ccc(OCCc2ccc(C)cc2)cc1
CC[O-].O=C(c1ccc(Cl)cc1)C(F)(F)F,FC(F)(F)C(=Cc1ccccc1)c1ccc(Cl)cc1
CC(CN)Cc1ccc(C(C)(C)C)cc1.O=C1OC(=O)C(Cl)=C1Cl,CC(CN=C(O)/C(Cl)=C(/Cl)C(=O)O)Cc1ccc(C(C)(C)C)cc1
C=CCN1CCNCC1.CCOC(=O)c1cn(CC)c2nc(Cl)ncc2c1=O,C=CCN1CCN(c2ncc3c(=O)c(C(=O)OCC)cn(CC)c3n2)CC1
O=C(N[C@H]1CONC1=O)OCc1ccccc1.O=C([O-])CCC(=O)C(=O)OCc1ccc([N+](=O)[O-])cc1,O=C1CCC(C(=O)OCc2ccc([N+](=O)[O-])cc2)(N2OC[C@H](NC(=O)OCc3ccccc3)C2=O)O1
CO.N#CN1CCC(c2nsc3ccccc23)CC1,COC(=N)N1CCC(c2nsc3ccccc23)CC1
COC(=O)C1=C([O-])CCC(C#N)(c2ccccc2)C1,N#CC1(c2ccccc2)CCC(=O)CC1
Cn1ccc2ccccc21.O=C1NC(=O)C(=O)C(=O)N1,Cn1cc(C2(O)C(=O)NC(=O)NC2=O)c2ccccc21
C1CCOC1.COC(=O)c1ccccc1NC(=O)c1ccc(OC)cc1.Cc1ccccn1,COc1ccc(C(=O)Nc2ccccc2)c(C(=O)Cc2ccccn2)c1
C1CCC(NC2CCCCC2)CC1.Cc1ccc(S(=O)(=O)O)cc1.O=C(O)C1=C(CO)CS[C@@H]2C(N=Cc3ccccc3O)C(=O)N12,O=C(OC(c1ccccc1)c1ccccc1)C1=C(CO)CS[C@@H]2C(N=Cc3ccccc3O)C(=O)N12
CI.COc1ccc2c(c1)OCCC2=O,COc1ccc2c(c1)OCCC2(C)O
CN(C)C(=O)CCC12CCCn3c1c(c1ccccc13)CCO2.[OH-],O=C(O)CCC12CCCn3c1c(c1ccccc13)CCO2
CCOC(=O)CC(=O)OCC.CCSC(C)CC=CC(C)=O,CCSC(C)CC1CC(=O)CC(=O)C1
COc1cc2c(c(Cl)c1Cl)C(=O)CCC2,O=C1CCCc2cc(O)c(Cl)c(Cl)c21
CCCC=COC(C)=O.O=C=NS(=O)(=O)Cl,CCC[C@@H]1C(=O)N[C@H]1OC(C)=O
CCOC(CN(C)C(=O)CBr)OCC,CN(CC1OCCCCO1)C(=O)CBr
CCn1cccc1C=O.NO,CCn1cccc1C#N
COC(Cl)Cl.c1cc2c(cc1C1CCCCC1)OCC2,OCc1cc2c(cc1C1CCCCC1)OCC2
Fc1ccc2c(c1)Sc1ccc(C(F)(F)F)cc1C2=C1CCNCC1.O=C(O)C[C@H]1CC[C@@H](O)CC1,O[C@H]1CC[C@@H](CCN2CCC(=C3c4ccc(F)cc4Sc4ccc(C(F)(F)F)cc43)CC2)CC1
CC(=O)C1C(=O)CCC1=O.COc1cc(C=O)ccc1O,COc1cc(C=CC(=O)C2C(=O)CCC2=O)ccc1O
CC1=C(C(=O)O)N2C(=O)C(NC=O)[C@H]2S(=O)C1.C[Si](C)(C)N1CCCCCC1=O.O=C1CCC(=O)N1Br,C[Si](C)(C)OC(=O)C1=C(CBr)CS(=O)[C@@H]2C(NC=O)C(=O)N12
