reactants,products
CN.COC(=O)CCc1c(-c2ccccc2)n(C)c(=O)c2cc(Cl)ccc12,CNC(=O)CCc1c(-c2ccccc2)n(C)c(=O)c2cc(Cl)ccc12
COCCl.Cc1cc(CO)ccc1Br,COCOCc1ccc(Br)c(C)c1
CCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(C(=O)OCc5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,CCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCNCC4)nc32)[C@H](O)[C@@H]1O
O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)N1,Nc1ccc(C=C2NC(=O)NC2=O)cc1
CCCCCS(N)(=O)=O.COCCOc1ccc(/C=C/C(=O)O)c(OCC2CCCCC2)c1,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1OCC1CCCCC1
CON=Cc1ccccc1[N+](=O)[O-],CON=Cc1ccccc1N
C=C(C)C(=O)Cl.OCCCCCCn1c2ccccc2c2ccccc21,C=C(C)C(=O)OCCCCCCn1c2ccccc2c2ccccc21
CC(C)(C)OC(=O)N1CCC(NCCc2ccccc2)CC1.COc1ccc(CC(=O)Cl)cc1,COc1ccc(CC(=O)N(CCc2ccccc2)C2CCN(C(=O)OC(C)(C)C)CC2)cc1
O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1.OCCBr,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)OCCBr)c1ccc(Cl)cc1
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CBr)c(C(F)(F)F)c1.c1ccc(C(c2ccccc2)N2CC3(CNCCO3)C2)cc1,CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CN2CCOC3(C2)CN(C(c2ccccc2)c2ccccc2)C3)c(C(F)(F)F)c1
CCN.O=C(O)Cc1ccccc1-c1ccc(C(=O)N2Cc3ccc(C(=O)NCc4cccnc4)n3Cc3ccccc32)cc1,CCNC(=O)Cc1ccccc1-c1ccc(C(=O)N2Cc3ccc(C(=O)NCc4cccnc4)n3Cc3ccccc32)cc1
CCCCCCCCCCCCCCCCCCCCO.O=C(O)c1ccccc1,CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1
CC(Br)c1ccccc1.Cc1nc(C#Cc2ccnc(Cl)c2)c[nH]1,Cc1nc(C#Cc2ccnc(Cl)c2)cn1C(C)c1ccccc1
Cc1nc(OCCCC2CCN(C(=O)OC(C)(C)C)CC2)ccc1C(=O)O.NC(CO)CO,Cc1nc(OCCCC2CCN(C(=O)OC(C)(C)C)CC2)ccc1C(=O)NC(CO)CO
Fc1ccc2c(C3CCNCC3)noc2c1.O=C1NCCN1CCCl,O=C1NCCN1CCN1CCC(c2noc3cc(F)ccc23)CC1
O=[N+]([O-])c1cc(F)c(F)cc1OCc1ccccc1,Nc1cc(F)c(F)cc1OCc1ccccc1
C=CC(=O)Cl.CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccc(N)cc4)n3)cc2)CC1,C=CC(=O)Nc1ccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)cc1
BrCc1ccncc1.O=C(c1ccc2[nH]c3ccccc3c2c1)N1CCCCC1,O=C(c1ccc2c(c1)c1ccccc1n2Cc1ccncc1)N1CCCCC1
COc1ccc(O)cc1.FC(F)(F)c1cccc(Cl)n1,COc1ccc(Oc2cccc(C(F)(F)F)n2)cc1
COCC#Cc1sc(-c2ccccc2)nc1C(=O)O.Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1,COCC#Cc1sc(-c2ccccc2)nc1C(=O)Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1
CC(=O)N1CC=C(c2cccnc2F)CC1.O[C@H]1C[C@@H](Nc2nc3ccccc3s2)C1,CC(=O)N1CC=C(c2cccnc2O[C@H]2C[C@@H](Nc3nc4ccccc4s3)C2)CC1
CC(=O)CBr.NC(=S)c1cc2cccc(NS(=O)(=O)c3cccs3)c2[nH]1,Cc1csc(-c2cc3cccc(NS(=O)(=O)c4cccs4)c3[nH]2)n1
Cc1cc([N+](=O)[O-])c(C)cc1Oc1ccccc1,Cc1cc(Oc2ccccc2)c(C)cc1N
CN(C[C@H]1C[C@@H](OS(C)(=O)=O)C1)C(=O)OC(C)(C)C.Oc1cc(Cl)c(CN2CCCC2)cc1Cl,CN(C[C@@H]1C[C@@H](Oc2cc(Cl)c(CN3CCCC3)cc2Cl)C1)C(=O)OC(C)(C)C
Cc1cc(=O)n(CC2OCCO2)c2cc(C3C=CCCC3)ccc12,Cc1cc(=O)n(CC2OCCO2)c2cc(C3CCCCC3)ccc12
CCNCCO.O=[N+]([O-])c1ccc(F)cc1,CCN(CCO)c1ccc([N+](=O)[O-])cc1
CCOC(=O)C1(CO)CCC1,CCOC(=O)C1(C=O)CCC1
C#CC1CC1.CN1C(=O)C2(CCCc3cnc(Cl)cc32)N=C1N,CN1C(=O)C2(CCCc3cnc(C#CC4CC4)cc32)N=C1N
CCOP(=O)(CC=C(C)CCC=C(C)C)OCC.COC(OC)C(C)C=O,COC(OC)C(C)C=CC=C(C)CCC=C(C)C
CC1(C)CNCCN1Cc1ccccc1.Fc1ccc(Br)cc1,CC1(C)CN(c2ccc(F)cc2)CCN1Cc1ccccc1
C[O-].Fc1cc(F)cc(Br)c1,COc1cc(F)cc(Br)c1
CNCc1ccccc1.Oc1ccc(OCCBr)cc1,CN(CCOc1ccc(O)cc1)Cc1ccccc1
C#Cc1ccccc1.Cc1cc(NC(=O)OC(C)(C)C)c([N+](=O)[O-])cc1I,Cc1cc(NC(=O)OC(C)(C)C)c([N+](=O)[O-])cc1C#Cc1ccccc1
COc1cc(OC)c(F)c(N2Cc3cnc(Cl)cc3C3(CC3)C2=O)c1F.NCCN1CCOCC1,COc1cc(OC)c(F)c(N2Cc3cnc(NCCN4CCOCC4)cc3C3(CC3)C2=O)c1F
CCNC(=O)c1ccc(S(=O)(=O)Nc2cc(F)c(C(=O)OCc3ccccc3)c(F)c2)cn1,CCNC(=O)c1ccc(S(=O)(=O)Nc2cc(F)c(C(=O)O)c(F)c2)cn1
CN1C(=O)C(c2ccc(OS(C)(=O)=O)cc2)(c2ccc(F)c(Br)c2)N=C1N.OB(O)C1=CCCCC1,CN1C(=O)C(c2ccc(OS(C)(=O)=O)cc2)(c2ccc(F)c(C3=CCCCC3)c2)N=C1N
CCOC(=O)c1ccc(N2CCCN(C(C)C)CC2)s1.COc1cc(CCc2cc(N)[nH]n2)cc(OC)c1,COc1cc(CCc2cc(NC(=O)c3ccc(N4CCCN(C(C)C)CC4)s3)[nH]n2)cc(OC)c1
O=C(O)CCc1ccc(CNc2ccncc2[N+](=O)[O-])o1,Nc1cnccc1NCc1ccc(CCC(=O)O)o1
CCCc1c(OCC2(Sc3ccc(C(=O)CCC(=O)OC)cc3)CCCCC2O)ccc(C(C)=O)c1O,CCCc1c(OCC2(Sc3ccc(C(=O)CCC(=O)O)cc3)CCCCC2O)ccc(C(C)=O)c1O
CCCCOC(=O)CCc1cc(=O)[nH]n(Cc2ccc(OC)cc2)c1=O,COc1ccc(Cn2[nH]c(=O)cc(CCCO)c2=O)cc1
COC(=O)c1ccc2nc(-c3ccc(-c4ccc(F)cc4)cc3)n(C[C@@H]3CCN(C(=O)C4CC4)C3)c2c1,O=C(O)c1ccc2nc(-c3ccc(-c4ccc(F)cc4)cc3)n(C[C@@H]3CCN(C(=O)C4CC4)C3)c2c1
CC(C)(C)OC(=O)N1CCC(Br)CC1.Oc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,CC(C)(C)OC(=O)N1CCC(Oc2ccc3c(-c4c(-c5ccccn5)nn5c4CCC5)ccnc3c2)CC1
CCOC(=O)c1ccc(Nc2nccc(-c3cnccn3)n2)cc1,O=C(O)c1ccc(Nc2nccc(-c3cnccn3)n2)cc1
COCCCN1CCOc2ccc(C(O[C@H]3CNC[C@@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@@H]3c3ccc(CCl)cc3)S(=O)(=O)c3ccc(C)cc3)cc21.COCCCO,COCCCOCc1ccc([C@@H]2[C@@H](OC(c3ccc4c(c3)N(CCCOC)CCO4)S(=O)(=O)c3ccc(C)cc3)CNC[C@H]2O[Si](C(C)C)(C(C)C)C(C)C)cc1
CC1(C)OB(c2ccc(OC(F)F)cc2)OC1(C)C.O=C(O)C(CO)c1ccc(Nc2ncc(Br)cn2)cc1,O=C(O)C(CO)c1ccc(Nc2ncc(-c3ccc(OC(F)F)cc3)cn2)cc1
CNc1cc(-c2cccnc2F)ncn1.Cc1nc2cc(Nc3nccc4c(N)c(C)ccc34)ccc2s1,CNc1cc(-c2cccnc2Nc2c(C)ccc3c(Nc4ccc5sc(C)nc5c4)nccc23)ncn1
CCOc1nn(Cc2ccccc2)cc1CCCC=O,CCOc1nn(Cc2ccccc2)cc1CCCCO
Cc1cc(NC2CCN([C@@H]3CC[C@@H](OC(C)C)CC3)CC2)c([N+](=O)[O-])cc1F,Cc1cc(NC2CCN([C@@H]3CC[C@@H](OC(C)C)CC3)CC2)c(N)cc1F
CC(O)c1ccc(F)cc1.Clc1nc(Cl)c2nc[nH]c2n1,CC(c1ccc(F)cc1)n1cnc2c(Cl)nc(Cl)nc21
COC(=O)c1ccc(/C=C/C(=O)c2cccnc2Nc2ccccc2)c(OC)c1,COC(=O)c1ccc(CCC(=O)c2cccnc2Nc2ccccc2)c(OC)c1
CCN(CC)CCc1ccc2cc[nH]c2c1.Fc1ccc(I)cc1,CCN(CC)CCc1ccc2ccn(-c3ccc(F)cc3)c2c1
CC(C)n1cccc1-c1nc2ccccc2n1-c1ccc(OCc2ccccc2)cc1,CC(C)n1cccc1-c1nc2ccccc2n1-c1ccc(O)cc1
Cc1nn(-c2ccnc3[nH]ccc23)cc1Br.N#Cc1cccc(B(O)O)c1,Cc1nn(-c2ccnc3[nH]ccc23)cc1-c1cccc(C#N)c1
COc1cc(NC(N)=S)ccc1-n1cnc(C)c1.O=C1C(Br)CCCC1c1ccc(Cl)cc1Cl,COc1cc(Nc2nc3c(s2)CCCC3c2ccc(Cl)cc2Cl)ccc1-n1cnc(C)c1
C[C@H](NC(=O)OC(C)(C)C)C(=O)O.O=C(OCc1ccccc1)[C@@H]1CCCN1,C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)OCc1ccccc1
CCCN.Cc1ccc(-c2nc(N)nc3sc(C(=O)O)cc23)c(C)c1,CCCNC(=O)c1cc2c(-c3ccc(C)cc3C)nc(N)nc2s1
CC(C)(C)c1c(N)nn2cccnc12.O=C(Cl)Cc1ccc(F)cc1,CC(C)(C)c1c(NC(=O)Cc2ccc(F)cc2)nn2cccnc12
COC(=O)[C@H](NC(=O)c1ccc(-c2ccc(F)c(F)c2)cc1[N+](=O)[O-])[C@H](C)OC(C)(C)C,COC(=O)[C@H](NC(=O)c1ccc(-c2ccc(F)c(F)c2)cc1N)[C@H](C)OC(C)(C)C
COC(=O)c1ccc(-c2ccccc2)cc1NC(=O)c1cc(C2CCN(CCO)CC2)ccc1O,O=C(Nc1cc(-c2ccccc2)ccc1C(=O)O)c1cc(C2CCN(CCO)CC2)ccc1O
CC(C)(C)c1ccc(Br)cc1.Nc1ccn(-c2ccccc2)n1,CC(C)(C)c1ccc(Nc2ccn(-c3ccccc3)n2)cc1
CCOC(=O)CCc1c[nH]nc1OCC.ClCc1ccc(OCc2ccccc2)cc1,CCOC(=O)CCc1cn(Cc2ccc(OCc3ccccc3)cc2)nc1OCC
Nn1nc(N2CCOCC2)c2ccccc2c1=O.O=C(O)Cc1ccc(C(F)(F)F)cc1,O=C(Cc1ccc(C(F)(F)F)cc1)Nn1nc(N2CCOCC2)c2ccccc2c1=O
CNCCO.Clc1ccc(-c2nc3ccccn3c2Cc2cncc(Cl)n2)cc1,CN(CCO)c1cncc(Cc2c(-c3ccc(Cl)cc3)nc3ccccn23)n1
C[Si](C)(C)CCOCn1c(Br)nc(Cl)c1Cl.FC(F)(F)c1cccnc1N1CCNCC1,C[Si](C)(C)CCOCn1c(N2CCN(c3ncccc3C(F)(F)F)CC2)nc(Cl)c1Cl
CCCCC(CCBr)c1sc2cc(C(F)(F)F)ccc2c1C.CCOC(=O)COc1ccc(O)cc1C,CCCCC(CCOc1ccc(OCC(=O)OCC)c(C)c1)c1sc2cc(C(F)(F)F)ccc2c1C
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C=O)cn1.O=C1CSC(=O)N1,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C=C2SC(=O)NC2=O)cn1
NC1CCCC1.O=C=NS(=O)(=O)c1cccc(Cl)c1Cl,O=C(NC1CCCC1)NS(=O)(=O)c1cccc(Cl)c1Cl
COc1ccc(CS[C@@H]2C[C@@H](CCC(=O)c3ccc(F)cc3)N(C(=O)OC(C)(C)C)C2)cc1,COc1ccc(CS[C@H]2CN[C@H](CCC(=O)c3ccc(F)cc3)C2)cc1
CC(C)(C)OC(=O)NN(Cc1ccccc1)C[C@H](O)[C@@H](N)Cc1ccccc1.O=C(Cl)OCc1ccccc1,CC(C)(C)OC(=O)NN(Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
CCC(N)C(O)c1nnc(-c2ccccc2)o1.O=C(O)C(CC(=O)N1CCOCC1)CS(=O)(=O)Cc1ccccc1,CCC(NC(=O)C(CC(=O)N1CCOCC1)CS(=O)(=O)Cc1ccccc1)C(O)c1nnc(-c2ccccc2)o1
CCCCOC(=O)CCOc1ccc(C(C)(C)C)cc1,CC(C)(C)c1ccc(OCCCO)cc1
COc1ccc(C)cc1S(=O)(=O)Cl.C[Si](C)(C)c1cc2cc(N)cc(Br)c2o1,COc1ccc(C)cc1S(=O)(=O)Nc1cc(Br)c2oc([Si](C)(C)C)cc2c1
CCOC(=O)c1c(C)nc(NC/C=C/B2OC(C)(C)C(C)(C)O2)nc1C.Oc1cccc(Br)c1,CCOC(=O)c1c(C)nc(NC/C=C/c2cccc(O)c2)nc1C
Fc1cc(Br)cc(Br)c1.OCc1ccccc1,Brc1cc(Br)cc(OCc2ccccc2)c1
COC(=O)c1ccc(S(=O)(=O)n2cc(C3CC3)c3ccccc32)cc1,O=C(O)c1ccc(S(=O)(=O)n2cc(C3CC3)c3ccccc32)cc1
CCOC(=O)c1ccc(-c2ccnc(Cl)n2)s1.Nc1cccnc1,CCOC(=O)c1ccc(-c2ccnc(Nc3cccnc3)n2)s1
COCCOc1ncc(C(=O)O)cc1-c1ccc(F)c(F)c1.NCc1nc(C(F)(F)F)no1,COCCOc1ncc(C(=O)NCc2nc(C(F)(F)F)no2)cc1-c1ccc(F)c(F)c1
O=C1OCCC=CCCOC(=O)[C@H]2CCCN2C(=O)CCCCC(=O)N2CCC[C@H]12,O=C1OCCCCCCOC(=O)[C@H]2CCCN2C(=O)CCCCC(=O)N2CCC[C@H]12
COC(=O)/C=C\[C@H]1[C@@H](C(=O)OC(C)(C)C)C1(C)C,COC(=O)/C=C\C1C(C(=O)O)C1(C)C
Brc1cnc(N2CC3CC4CC2CN(C4)C3)s1.COc1ccc(B(O)O)cc1,COc1ccc(-c2cnc(N3CC4CC5CC3CN(C5)C4)s2)cc1
CCN(CC)C(=O)COCc1ccccc1,CCN(CC)C(=O)CO
CCOC(=O)Cl.COc1ccnc(CSc2nc3cscc3[nH]2)c1,CCOC(=O)n1c(SCc2cc(OC)ccn2)nc2cscc21
O=C1NCCc2ccccc21.OCCCBr,O=C1c2ccccc2CCN1CCCO
CCCCCCCCCCOCC(O)CCl,CCCCCCCCCCOCC1CO1
CCOC(=O)CN1CCc2ccc(-c3noc(-c4ccc(OC(C)C)c(C#N)c4)n3)cc2CC1,CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(CC(=O)O)CC4)no2)cc1C#N
CCOC(=O)C1C2CCOC21,O=C(O)C1C2CCOC21
CC(C)(C)OC(=O)N[C@@H](CCCCNC(=O)OCC(Cl)(Cl)Cl)C(N)=O,NC(=O)[C@@H](N)CCCCNC(=O)OCC(Cl)(Cl)Cl
CCOC(=O)[C@@]1(C)CSC(c2cccc(OCCOCCOCCOC)c2O)=N1,COCCOCCOCCOc1cccc(C2=N[C@@](C)(C(=O)O)CS2)c1O
CCOC(=O)C(C)(C)Oc1ccc2c(ccn2Cc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)c1,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1Cn1ccc2cc(OC(C)(C)C(=O)O)ccc21
CC(C)(C)OC(=O)CN(c1ccc2c(c1)CCN2)S(=O)(=O)c1cc(Cl)cc(Cl)c1.O=C=Nc1ccccc1,CC(C)(C)OC(=O)CN(c1ccc2c(c1)CCN2C(=O)Nc1ccccc1)S(=O)(=O)c1cc(Cl)cc(Cl)c1
CC(C)(C)c1cc(C=O)c(O)c(-c2ccc(C(F)(F)F)nc2)c1.NO,CC(C)(C)c1cc(C=NO)c(O)c(-c2ccc(C(F)(F)F)nc2)c1
CCCN(CCC)C(=O)c1cc(C(=O)OC)cc(-c2ncco2)c1,CCCN(CCC)C(=O)c1cc(C(=O)O)cc(-c2ncco2)c1
CC1(C)OB(c2cn[nH]c2)OC1(C)C.CS(=O)(=O)OC[C@H]1COCCO1,CC1(C)OB(c2cnn(C[C@H]3COCCO3)c2)OC1(C)C
Fc1ccc2[nH]cc(C3=CCNCC3)c2c1.O=S1(=O)c2cccc3cccc(c23)N1CCCCl,O=S1(=O)c2cccc3cccc(c23)N1CCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1
C=CCBr.CCOC(=O)c1c(C(F)(F)F)nc(C(F)(F)F)c(C)c1O,C=CCOc1c(C)c(C(F)(F)F)nc(C(F)(F)F)c1C(=O)OCC
COC(=O)CCc1ccc(S(=O)(=O)Cl)cc1.Cc1ccc(C(F)(F)F)cc1NCC(C)C,COC(=O)CCc1ccc(S(=O)(=O)N(CC(C)C)c2cc(C(F)(F)F)ccc2C)cc1
COC(=O)NC(CCS(C)(=O)=O)(Cc1cccc(C#N)c1)C(=O)O.N#Cc1ccc(CNC(=O)CN)s1,COC(=O)NC(CCS(C)(=O)=O)(Cc1cccc(C#N)c1)C(=O)NCC(=O)NCc1ccc(C#N)s1
BrCc1ccccc1.COC(=O)c1ccc(-c2nc3ccccc3n2-c2ccc(O)cc2)cc1,COC(=O)c1ccc(-c2nc3ccccc3n2-c2ccc(OCc3ccccc3)cc2)cc1
CSc1ccc(Cl)cc1N.O=S(=O)(Cl)c1ccc(Cl)c(C(F)(F)F)c1,CSc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1
N#CCCCBr.O=c1[nH]c2ccccc2c(=O)o1,N#CCCCn1c(=O)oc(=O)c2ccccc21
CC1(C)OB(c2ccc(-c3cnc(N)cn3)c(F)c2)OC1(C)C.O=S(=O)(c1ccccc1)c1ccccc1Br,Nc1cnc(-c2ccc(-c3ccccc3S(=O)(=O)c3ccccc3)cc2F)cn1
CO[C@@H]1Cc2ccccc2[C@H]1N1C(=O)c2ccccc2C1=O,CO[C@@H]1Cc2ccccc2[C@H]1N
CCOC(=O)C1(c2cccc(Br)c2)CCCC1,O=C(O)C1(c2cccc(Br)c2)CCCC1
COc1ccc(C2=CCCCCCC2)cc1,Oc1ccc(C2=CCCCCCC2)cc1
CC(C)=CCn1c(Cl)nc2c1c(=O)[nH]c(=O)n2C.COc1ccccc1C(=O)CBr,COc1ccccc1C(=O)Cn1c(=O)c2c(nc(Cl)n2CC=C(C)C)n(C)c1=O
CCOC(=O)c1cn2c(n1)NC(=O)CC2,O=C1CCn2cc(C(=O)O)nc2N1
CC(C)(C)S(=O)NC1(c2ccc(N)cc2)COC1.Cc1cnc(Cl)nc1CCc1ccccc1CC(N)=O,Cc1cnc(Nc2ccc(C3(NS(=O)C(C)(C)C)COC3)cc2)nc1CCc1ccccc1CC(N)=O
NC(=O)CI.O=Cc1c(O)cccc1Cl,NC(=O)COc1cccc(Cl)c1C=O
CC1(C)OB(c2ccc(N)nc2)OC1(C)C.Cc1cc(-c2ccc(C(F)(F)F)cc2)cc(-c2ccnc(Cl)c2)n1,Cc1cc(-c2ccc(C(F)(F)F)cc2)cc(-c2ccnc(-c3ccc(N)nc3)c2)n1
CC(=O)Oc1cccc(C(=O)O)c1.CC(C)[C@@H](N)C(=O)N1CCC(c2ccc(Cl)cc2)CC1,CC(=O)Oc1cccc(C(=O)N[C@@H](C(=O)N2CCC(c3ccc(Cl)cc3)CC2)C(C)C)c1
CC(=O)N1CC(C)(C)c2cc(F)ccc21,CC1(C)CNc2ccc(F)cc21
CCOC(=O)CCc1ccc(O)cc1OCC.Cc1oc(-c2ccccc2)nc1COc1ccccc1CCl,CCOC(=O)CCc1ccc(OCc2ccccc2OCc2nc(-c3ccccc3)oc2C)cc1OCC
O=C(CCc1ccccc1)Nc1cc(F)ccc1C(O)C(F)(F)F,O=C(CCc1ccccc1)Nc1cc(F)ccc1C(=O)C(F)(F)F
Cc1c(C(=O)OC(C)(C)C)oc2cccc(OC(C)C)c12,Cc1c(C(=O)O)oc2cccc(OC(C)C)c12
CCOC(=O)C(C#N)Cc1ccccc1,N#CC(Cc1ccccc1)C(=O)O
BrCC1CCCCO1.O=Cc1ccc(O)c2ccccc12,O=Cc1ccc(OCC2CCCCO2)c2ccccc12
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnc(Br)n4c3)cc12.OB(O)c1ccc(F)cc1,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnc(-c5ccc(F)cc5)n4c3)cc12
O=Cc1cc(Br)cc(-c2ccc(Cl)c(Cl)c2)c1O.OB(O)c1ccc(Cl)cc1,O=Cc1cc(-c2ccc(Cl)cc2)cc(-c2ccc(Cl)c(Cl)c2)c1O
CCOC(=O)C[C@H](NC(=O)CNC(=O)c1cc(O)cc(NC2=NCC(O)CN2)c1)c1cc(Cl)cc(C2(CF)CCOCC2)c1,O=C(O)C[C@H](NC(=O)CNC(=O)c1cc(O)cc(NC2=NCC(O)CN2)c1)c1cc(Cl)cc(C2(CF)CCOCC2)c1
CC=O.Nc1cccc2ncccc12,CCNc1cccc2ncccc12
CC(=O)c1c(C(=O)O)c(C)n(C)c1C.COC(=O)[C@@H](N)Cc1ccc(OCc2c(Cl)cccc2Cl)cc1,COC(=O)[C@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)NC(=O)c1c(C(C)=O)c(C)n(C)c1C
COC(=O)c1ccc(-c2nnc(CN3C(=O)c4ccccc4C3=O)o2)cc1,O=C(O)c1ccc(-c2nnc(CN3C(=O)c4ccccc4C3=O)o2)cc1
COc1cc2c(Oc3ccc(Nc4ccc(C(C)(C)C)cc4)cc3)ccnc2cc1O.ClCCN1CCOCC1,COc1cc2c(Oc3ccc(Nc4ccc(C(C)(C)C)cc4)cc3)ccnc2cc1OCCN1CCOCC1
C[C@@H]1CNCCN1.Clc1cnc(Cl)c(Cl)c1,C[C@@H]1CN(c2ncc(Cl)cc2Cl)CCN1
O=Cc1ccc(Cl)cc1.Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(Cl)cc5)CC4)c3n2)c1
COC(=O)c1cccc2nc(C3CCCN(C(=O)OCc4ccccc4)C3)oc12.N,NC(=O)c1cccc2nc(C3CCCN(C(=O)OCc4ccccc4)C3)oc12
CC(C)(C)OC(=O)N1CCc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC1(C)OB(c2ccc3c(c2)CCN3)OC1(C)C
C=CCN.COC(=O)c1cc(Br)c(C(F)(F)F)[nH]c1=O,C=CCNC(=O)c1cc(Br)c(C(F)(F)F)[nH]c1=O
C=Cc1ccccc1B(O)O.COC(=O)c1ccc2c(C3CCCCC3)c(Br)[nH]c2c1,C=Cc1ccccc1-c1[nH]c2cc(C(=O)OC)ccc2c1C1CCCCC1
NC1CC1.O=Cc1cc(Br)cc(Br)c1,Brc1cc(Br)cc(CNC2CC2)c1
Cc1cccc2[nH]c(C(C)C)nc12.O=c1cc(CBr)c2ccc(F)c(F)c2[nH]1,Cc1cccc2c1nc(C(C)C)n2Cc1cc(=O)[nH]c2c(F)c(F)ccc12
CN(C)CCCc1ncccc1OCCO.C[C@@H]1CNCCN1c1nccnc1Cl,C[C@@H]1CNCCN1c1nccnc1OCCOc1cccnc1CCCN(C)C
Cc1cc(C(=O)O)ccc1Br.NCCF,Cc1cc(C(=O)NCCF)ccc1Br
Nc1ccc(C(=O)O)cc1.c1ccc2c(c1)C[C@@H]1NCCC[C@H]21,Nc1ccc(C(=O)N2CCC[C@@H]3c4ccccc4C[C@@H]32)cc1
CC(C)(C)OC(=O)N1CC=C(OS(=O)(=O)C(F)(F)F)CC1.OB(O)c1ccc(OC(F)(F)F)cc1,CC(C)(C)OC(=O)N1CC=C(c2ccc(OC(F)(F)F)cc2)CC1
CCOC(=O)C1(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1.Cc1noc(-c2ccc(Br)cc2)c1NC(=O)N(C)[C@H](C)c1ccccc1,CCOC(=O)C1(c2ccc(-c3ccc(-c4onc(C)c4NC(=O)N(C)[C@H](C)c4ccccc4)cc3)cc2)CC1
O=C1CN(C(=O)c2ccccc2)Cc2[nH]c3ccccc3c21,O=C1CNCc2[nH]c3ccccc3c21
COC(=O)c1occ(-c2ccccc2)c1-c1ccccc1,O=C(O)c1occ(-c2ccccc2)c1-c1ccccc1
C=C(C)CBr.CC(C)(C)OC(=O)N1CCC[C@@H]1CO,C=C(C)COC[C@H]1CCCN1C(=O)OC(C)(C)C
Cc1cc(Oc2cccc(F)c2)ccc1F.O=C1CCC(=O)N1Br,Fc1cccc(Oc2ccc(F)c(CBr)c2)c1
CI.COc1cc2ncnc(N3CCc4[nH]nc(CO)c4C3)c2cc1OC,COc1cc2ncnc(N3CCc4c(c(CO)nn4C)C3)c2cc1OC
CN(C)C1Cc2ccc(Nc3nccc(-c4c(-c5ccc(F)c(N)c5)nn5ccccc45)n3)cc2C1.O=C(Cl)Cc1cccs1,CN(C)C1Cc2ccc(Nc3nccc(-c4c(-c5ccc(F)c(NC(=O)Cc6cccs6)c5)nn5ccccc45)n3)cc2C1
C1CNCCN1.N#Cc1c(Cl)c2cc(Cl)ccc2n(Cc2ccccc2)c1=O,N#Cc1c(N2CCNCC2)c2cc(Cl)ccc2n(Cc2ccccc2)c1=O
Cc1ccccc1Nc1c(C(=O)N2CCC(c3ccccc3)CC2)cnc2c(C(=O)O)cnn12.Cc1nn(C)c(Cl)c1S(N)(=O)=O,Cc1ccccc1Nc1c(C(=O)N2CCC(c3ccccc3)CC2)cnc2c(C(=O)NS(=O)(=O)c3c(C)nn(C)c3Cl)cnn12
COc1cc(-c2cc(CN3CCC(=O)CC3)ccn2)cc(OC)c1Cl.Nc1ccccc1,COc1cc(-c2cc(CN3CCC(Nc4ccccc4)CC3)ccn2)cc(OC)c1Cl
BrCC1CC1.OCc1cc(I)c(O)c(Cl)n1,OCc1cc(I)c(OCC2CC2)c(Cl)n1
CN(C)S(=O)(=O)Cl.NCC1CCC(CN)CC1,CN(C)S(=O)(=O)NCC1CCC(CN)CC1
