reactants,products
C=CC(C)(C)O.COc1ccc(O)cc1,C=CC(C)(C)Oc1ccc(OC)cc1
CC(C)(C)OC(=O)N1Cc2ccccc2C1C(=O)NCC(F)(F)F,O=C(NCC(F)(F)F)C1NCc2ccccc21
COCCC[CH2][Mg+].CON(C)C(=O)C1CN(C(=O)OC(C)(C)C)CCO1,COCCCCC(=O)C1CN(C(=O)OC(C)(C)C)CCO1
Cc1cc([N+](=O)[O-])ccn1.O=C1CCC(=O)N1Br,O=[N+]([O-])c1ccnc(CBr)c1
C#C[C@]1(O)CCN(C)C1=O.CCOC(=O)c1csc(-c2cccc(Br)c2)n1,CCOC(=O)c1csc(-c2cccc(C#C[C@]3(O)CCN(C)C3=O)c2)n1
COC1C(=C=O)C(N2CCCCc3ccccc32)=CC=C1C(=O)O.Cc1nc2c(N)cccc2n1C(=O)OC(C)(C)C,COC1C(=C=O)C(N2CCCCc3ccccc32)=CC=C1C(=O)Nc1cccc2c1nc(C)n2C(=O)OC(C)(C)C
Cc1cc(CC2CCNCC2)cc2c1C(=O)N(CC1CC1)C2.O=Cc1cccc(F)c1,Cc1cc(CC2CCN(Cc3cccc(F)c3)CC2)cc2c1C(=O)N(CC1CC1)C2
Brc1cncc(C#Cc2ccccc2)c1.CC(C)(C)OC(N)=O,CC(C)(C)OC(=O)Nc1cncc(C#Cc2ccccc2)c1
CI.COc1cccc2c1CCC2NCc1nc(-c2ccccc2)c(-c2ccccc2)o1,COc1cccc2c1CCC2N(C)Cc1nc(-c2ccccc2)c(-c2ccccc2)o1
O=C(Cl)c1ccc(Cl)nn1.O=S(=O)(c1ccc2cc(Cl)ccc2c1)N1CCNCC1,O=C(c1ccc(Cl)nn1)N1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1
CCOC(=O)c1c(C)[nH]c(C=O)c1CCC(=O)O.O=C1Cc2c(cccc2C2CCNCC2)N1,CCOC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3cccc(C4CCNCC4)c32)c1CCC(=O)O
O=Cc1ccc(F)cc1Br.OB(O)c1ccco1,O=Cc1ccc(F)cc1-c1ccco1
O=C(O)c1cc(Br)cc(C(F)(F)F)c1.[C-]#N,N#Cc1cc(C(=O)O)cc(C(F)(F)F)c1
CCN.COc1ccc2cc(-c3nn(C4CCCCO4)c4ccc(C(=O)O)cc34)ccc2c1,CCNC(=O)c1ccc2c(c1)c(-c1ccc3cc(OC)ccc3c1)nn2C1CCCCO1
CC(C)(C)OC(=O)N1CCN(CCCOc2ccc(Br)cc2)CC1,Brc1ccc(OCCCN2CCNCC2)cc1
O=[N+]([O-])c1cccc2nc(Cl)ccc12,Nc1cccc2nc(Cl)ccc12
CCc1c(-c2cn(-c3cc(C(=O)OC)ccc3C)cn2)cnn1-c1ccccc1.COc1c(N)cc(C(C)(C)C)cc1C#N,CCc1c(-c2cn(-c3cc(C(=O)Nc4cc(C(C)(C)C)cc(C#N)c4OC)ccc3C)cn2)cnn1-c1ccccc1
Brc1ccc2nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc(-c3ccccc3)c2c1.c1ccc2c(c1)[nH]c1ccccc12,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc3ccc(-n4c5ccccc5c5ccccc54)cc23)cc1
COc1ccc(COc2ccc(Cn3cnc4cc(N5CC6(CCN(C(=O)OC(C)(C)C)CC6)C5)ccc43)cc2OC)cn1,COc1ccc(COc2ccc(Cn3cnc4cc(N5CC6(CCNCC6)C5)ccc43)cc2OC)cn1
CO.O=C(O)c1cccc(Br)c1F,COC(=O)c1cccc(Br)c1F
CCCCCCC/C=C/C(=O)O.CCOC(=O)COc1ccc(N2CCNCC2)cc1,CCCCCCC/C=C/C(=O)N1CCN(c2ccc(OCC(=O)OCC)cc2)CC1
CCOC(=O)c1ccc(N2CCN(CC)CC2)s1.COc1cc(COc2cc(N)[nH]n2)cc(OC)c1,CCN1CCN(c2ccc(C(=O)Nc3cc(OCc4cc(OC)cc(OC)c4)n[nH]3)s2)CC1
CCCCCc1sc(C(=O)O)nc1-c1ccccc1.Nc1ccccc1,CCCCCc1sc(C(=O)Nc2ccccc2)nc1-c1ccccc1
CCOC(=O)CCCCOc1ccc(-c2noc(-c3ccc(OC(C)C)c(Cl)c3)n2)c(CC)c1,CCc1cc(OCCCCC(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(Cl)c2)n1
CNc1ccc(C(=O)N2CC3(C)CC2CC(C)(C)C3)cc1.O=C(Cl)CCl,CN(C(=O)CCl)c1ccc(C(=O)N2CC3(C)CC2CC(C)(C)C3)cc1
CCNCc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)OC)ccc1OC.COCC(=O)Cl,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)OC)ccc1OC)C(=O)COC
N[C@H]1CC[C@H](CCN2CCCC2)CC1.O=C(O)c1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccc(Cl)cc2Cl)cc1,O=C(N[C@@H]1CC[C@@H](CCN2CCCC2)CC1)c1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccc(Cl)cc2Cl)cc1
CC(C)(C)OC(=O)N1CCC(=O)CC1.CCOP(=O)(Cc1cccc(OCc2ccccc2)c1)OCC,CC(C)(C)OC(=O)N1CCC(=Cc2cccc(OCc3ccccc3)c2)CC1
NO.O=Cc1ccc(-c2ccc(O)cc2)cc1F,ON=Cc1ccc(-c2ccc(O)cc2)cc1F
CC(=O)NCC1CC1c1c(Br)ccc2nn(C)cc12.OB(O)C1CC1,CC(=O)NCC1CC1c1c(C2CC2)ccc2nn(C)cc12
CCn1ncc2c(Cl)c3cc(SC)ccc3nc21.O=C(OO)c1cccc(Cl)c1,CCn1ncc2c(Cl)c3cc(S(C)=O)ccc3nc21
CCOC(=O)Nc1cccnn1.FC(F)(F)c1ccc(Oc2cccc(C=C3CCNCC3)c2)nc1,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1
CC(N)c1cc(F)cc(F)c1.O=C(c1ccc(Cl)cc1)c1cccc([N+](=O)[O-])c1,CC(NC(c1ccc(Cl)cc1)c1cccc([N+](=O)[O-])c1)c1cc(F)cc(F)c1
CC(C)(C)OC(=O)N1CCN(CCc2ccncc2F)CC1,Fc1cnccc1CCN1CCNCC1
CC(C)(C)OC(=O)N1CCC(c2ccc3nc(-c4ccc(S(C)(=O)=O)cc4F)oc3c2)CC1,CS(=O)(=O)c1ccc(-c2nc3ccc(C4CCNCC4)cc3o2)c(F)c1
CC(C)(C)N.CSC(Oc1cc(C)c(Br)c(C)c1)C(=O)O,CSC(Oc1cc(C)c(Br)c(C)c1)C(=O)NC(C)(C)C
CC(C)(C)OC(=O)NC1(c2ccc(-c3oc4c(Br)c[nH]c(=O)c4c3-c3ccccc3)cc2)CCC1.FCCI,CC(C)(C)OC(=O)NC1(c2ccc(-c3oc4c(Br)cn(CCF)c(=O)c4c3-c3ccccc3)cc2)CCC1
COC(=O)c1ccc(F)c(-c2c(F)ccc(C(=O)N(C)C)c2F)n1,CN(C)C(=O)c1ccc(F)c(-c2nc(C(=O)O)ccc2F)c1F
CC(C)(C1CCCCC1)C1CCC(N)CC1.CC(CCl)OC(C)CCl,CC1CN(C2CCC(C(C)(C)C3CCCCC3)CC2)CC(C)O1
COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)N)c1.O=C(O)c1ccc(Br)s1,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)c2ccc(Br)s2)c1
Cc1ccc(C(=O)O)c(Cl)n1.Cc1cccc(Oc2ccc(CN)cc2)c1,Cc1cccc(Oc2ccc(CNC(=O)c3ccc(C)nc3Cl)cc2)c1
C=CCCCBr.[Mg+][C]1=CC=CC1,C=CCCCC1=CC=CC1
CCNC(=O)Nc1cc(-c2nc(-c3ccccc3)cs2)c(Br)cn1.CCOC(=O)c1cncc(B2OC(C)(C)C(C)(C)O2)c1,CCNC(=O)Nc1cc(-c2nc(-c3ccccc3)cs2)c(-c2cncc(C(=O)OCC)c2)cn1
CS(=O)(=O)Cl.CS(=O)(=O)c1ccc(-c2cc(N)nn2-c2ccc(F)cc2)cc1,CS(=O)(=O)Nc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)n1
COc1ccc(F)cc1S.CS(=O)(=O)c1ccc(F)c(Cl)c1,COc1ccc(F)cc1Sc1ccc(S(C)(=O)=O)cc1Cl
CCN(CC)CCN.O=C1Nc2ccccc2C1=C1OCc2cc(C(=O)O)ccc21,CCN(CC)CCNC(=O)c1ccc2c(c1)COC2=C1C(=O)Nc2ccccc21
NCC(O)CN.O=S(=O)(Cl)c1ccc(Cl)cc1Cl,NCC(O)CNS(=O)(=O)c1ccc(Cl)cc1Cl
CC(C)(CO[Si](C)(C)C(C)(C)C)c1ccc(Br)cc1.CN(C)C=O,CC(C)(CO[Si](C)(C)C(C)(C)C)c1ccc(C=O)cc1
Cc1ccc(N2CCN(C(=O)c3ccc(N(CCOC4CCCCO4)S(C)(=O)=O)cc3)CC2)c(C)c1,Cc1ccc(N2CCN(C(=O)c3ccc(N(CCO)S(C)(=O)=O)cc3)CC2)c(C)c1
N#Cc1ccc(CCC(=O)N2CCCc3cc(N)ccc32)cc1.O=Cc1ccccc1,N#Cc1ccc(CCC(=O)N2CCCc3cc(NCc4ccccc4)ccc32)cc1
C1CNCCN1.N#CC1(c2ccccc2)CCC(=O)CC1,N#CC1(c2ccccc2)CCC(N2CCNCC2)CC1
CC(C)(C)Sc1nc(Br)c2c(N)nccn12.CC1(C)OB(c2ccc3ccc(-c4ccccc4)nc3c2F)OC1(C)C,CC(C)(C)Sc1nc(-c2ccc3ccc(-c4ccccc4)nc3c2F)c2c(N)nccn12
COc1ccc(-c2nc(Cl)oc2-c2ccc(OC)cc2)cc1.C[O-],COc1ccc(-c2nc(OC)oc2-c2ccc(OC)cc2)cc1
Cc1cc(C(=O)O)nc(Nc2ncco2)n1.NCc1ccc(OCC(F)(F)F)nc1,Cc1cc(C(=O)NCc2ccc(OCC(F)(F)F)nc2)nc(Nc2ncco2)n1
CC(=O)c1cccc(C2CCNCC2)c1F.COCCBr,COCCN1CCC(c2cccc(C(C)=O)c2F)CC1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Cc1nc2c([nH]1)CCCC2=O,Cc1nc2c(n1C(=O)OC(C)(C)C)CCCC2=O
C1CCNCC1.O=C(O)COc1ccc(Br)nn1,O=C(COc1ccc(Br)nn1)N1CCCCC1
C=C(C)OC(=O)Cl.Nc1ccc(Br)nc1,C=C(C)OC(=O)Nc1ccc(Br)nc1
O=C(O)C=Cc1ccc(F)cc1F,O=C(O)CCc1ccc(F)cc1F
COC[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H](C(=O)N(C2CC2)[C@H](C)c2cc(CCCNC(=O)OC)nc(OC)c2)O1,COC[C@@H]1CNC[C@H](C(=O)N(C2CC2)[C@H](C)c2cc(CCCNC(=O)OC)nc(OC)c2)O1
CC(C)(C)OC(=O)N1CCN(c2ccc(Br)c(-c3ccnc(Cl)c3)n2)CC1.OB(O)c1ccc(F)cc1,CC(C)(C)OC(=O)N1CCN(c2ccc(-c3ccc(F)cc3)c(-c3ccnc(Cl)c3)n2)CC1
C1CC(C2CNC2)CCO1.Cn1c(C=O)nc2c(N3CCOCC3)nc(Cl)nc21,Cn1c(CN2CC(C3CCOCC3)C2)nc2c(N3CCOCC3)nc(Cl)nc21
CCCN.O=CCCc1ccc(F)cc1,CCCNCCCc1ccc(F)cc1
Cc1cc(Cl)cc(Cl)c1S(=O)(=O)Cl.Nc1nc(-c2ccc(Cl)s2)cs1,Cc1cc(Cl)cc(Cl)c1S(=O)(=O)Nc1nc(-c2ccc(Cl)s2)cs1
COc1ccc(N)c(N)c1C.O=CO,COc1ccc2[nH]cnc2c1C
CN1CCN(CCCOc2ccc(N)c([N+](=O)[O-])c2)CC1,CN1CCN(CCCOc2ccc(N)c(N)c2)CC1
CCOC(=O)/C(C)=C/c1ccc(F)c(C(F)(F)F)c1.Oc1cccnc1,CCOC(=O)/C(C)=C/c1ccc(Oc2cccnc2)c(C(F)(F)F)c1
CC(OS(C)(=O)=O)C(C)(C)C(O)(Cn1cncn1)c1ccc(F)cc1F,CC1OC(Cn2cncn2)(c2ccc(F)cc2F)C1(C)C
C[C@H](NC(=O)OC(C)(C)C)C(=O)N(C)C,C[C@H](N)C(=O)N(C)C
CC(C)Br.O=[N+]([O-])c1c[nH]cn1,CC(C)n1cnc([N+](=O)[O-])c1
Nc1nc(Cl)cc(NCC2(CO)CCC2)n1,Nc1nccc(NCC2(CO)CCC2)n1
CC(C)Oc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1N,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC(C)C)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
N#Cc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O
CC1(C)OC(=O)Nc2cc([N+](=O)[O-])c(N)cc21,CC1(C)OC(=O)Nc2cc(N)c(N)cc21
BrCCCBr.O=Cc1cccc(O)c1Br,O=Cc1cccc(OCCCBr)c1Br
NNc1nc2ccccc2s1.O=C(O)c1coc(-c2ccc3c(c2)C(=O)CCC3)n1,O=C(O)c1coc(-c2ccc3c(c2)C(=NNc2nc4ccccc4s2)CCC3)n1
O=C(Nc1cn2cc(O)ccc2n1)C1CC1.O=[N+]([O-])c1ccc(Cl)nc1,O=C(Nc1cn2cc(Oc3ccc([N+](=O)[O-])cn3)ccc2n1)C1CC1
CCOC(=O)c1cnc(Cl)nc1C(F)(F)C(F)(F)F.NN,CCOC(=O)c1cnc(NN)nc1C(F)(F)C(F)(F)F
CNCCC1CNCCO1.O=C(O)c1cn(C2CC2)c2c(F)c(F)c(F)cc2c1=O,CNCCC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCO1
Fc1ccc2nc(N3CCNCC3)oc2c1.O=C(O)c1ccc(NS(=O)(=O)c2ccccn2)cc1,O=C(c1ccc(NS(=O)(=O)c2ccccn2)cc1)N1CCN(c2nc3ccc(F)cc3o2)CC1
NNc1cccc(C(F)(F)F)c1.O=C1COc2ccc(C(=O)CC(=O)C(F)(F)F)cc2N1,O=C1COc2ccc(-c3cc(C(F)(F)F)nn3-c3cccc(C(F)(F)F)c3)cc2N1
Cc1ccc2c(n1)oc1c(B3OC(C)(C)C(C)(C)O3)cccc12.Fc1cccc(-c2ccnc(Cl)c2)c1F,Cc1ccc2c(n1)oc1c(-c3cc(-c4cccc(F)c4F)ccn3)cccc12
Cc1nc(-c2cccc(C(F)(F)F)c2)nc(C)c1C(=O)O.O=C(OC[C@@H]1CCCN1C1CCNCC1)c1ccccc1,Cc1nc(-c2cccc(C(F)(F)F)c2)nc(C)c1C(=O)N1CCC(N2CCC[C@H]2COC(=O)c2ccccc2)CC1
CCO[C@@H](Cc1ccc(OCc2nc(-c3ccccc3F)oc2C)cc1F)C(=O)OC,CCO[C@@H](Cc1ccc(OCc2nc(-c3ccccc3F)oc2C)cc1F)C(=O)O
CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.Cn1c(Oc2ccc(Br)cc2)nc2cccnc21,Cn1c(Oc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)nc2cccnc21
Cn1c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc(I)c1C(=O)N1CCC(N2CCCC2)CC1.OB(O)c1ccncc1,Cn1c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc(-c2ccncc2)c1C(=O)N1CCC(N2CCCC2)CC1
C[C@H]1C(=O)N(CCCN2CCC3(CC3)[C@H](O[Si](C)(C)C(C)(C)C)C2)CCN1c1ccc(Cl)c(OC(F)(F)F)c1,C[C@H]1C(=O)N(CCCN2CCC3(CC3)[C@H](O)C2)CCN1c1ccc(Cl)c(OC(F)(F)F)c1
CSc1ncc(CO)c(Nc2cccc(NC(=O)OC(C)(C)C)c2)n1,CSc1ncc(C=O)c(Nc2cccc(NC(=O)OC(C)(C)C)c2)n1
CN=C=O.O=C(OCc1ccccc1)N1CCN(C2CCNC2)CC1,CNC(=O)N1CCC(N2CCN(C(=O)OCc3ccccc3)CC2)C1
C=C(CNC(=O)OC(C)(C)C)c1ccc2c(c1)CCCC2NC(=O)CC1CCCN1S(=O)(=O)c1cccc(C(F)(F)F)c1,C=C(CN)c1ccc2c(c1)CCCC2NC(=O)CC1CCCN1S(=O)(=O)c1cccc(C(F)(F)F)c1
COc1ccc(COC(=O)c2ccc(O)cc2)cc1.OCCBr,COc1ccc(COC(=O)c2ccc(OCCO)cc2)cc1
CCOC(=O)CBr.Oc1ccc2cc(Br)ccc2c1,CCOC(=O)COc1ccc2cc(Br)ccc2c1
Cc1cccc(C#CC=C2CCNCC2)n1.O=C(Nc1ccccc1)c1ccc(Br)o1,Cc1cccc(C#CC=C2CCN(c3ccc(C(=O)Nc4ccccc4)o3)CC2)n1
COc1cc(I)cc(C(=O)NCc2ccccc2)c1,O=C(NCc1ccccc1)c1cc(O)cc(I)c1
COCOc1cc(C(C)N)ccc1C(=O)Nc1ccccc1C(=O)Nc1ccc(Cl)cn1,CC(N)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cn2)c(O)c1
Cc1ccc(S(N)(=O)=O)cc1N.O=C(O)c1cnn2c(C(F)(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,Cc1ccc(S(N)(=O)=O)cc1NC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12
O=C(CCc1ccc(OCc2ccccc2)cc1)C1CCCC1,O=C(CCc1ccc(O)cc1)C1CCCC1
CCCCCCc1nc2cnc3ccccc3c2n1CCCCN.O=C=Nc1ccccc1,CCCCCCc1nc2cnc3ccccc3c2n1CCCCNC(=O)Nc1ccccc1
CCOC(=O)Cc1ccc(OCc2ccccc2)c(B2OC(C)(C)C(C)(C)O2)c1.O=Cc1cc(C(F)(F)F)ccc1Br,CCOC(=O)Cc1ccc(OCc2ccccc2)c(-c2ccc(C(F)(F)F)cc2C=O)c1
COC(=O)c1ccccc1CSc1ccccc1N.O=S(=O)(Cl)c1cc2ccccc2o1,COC(=O)c1ccccc1CSc1ccccc1NS(=O)(=O)c1cc2ccccc2o1
Nc1cccc(-c2c(Cc3ccccc3)cnc3c(C(F)(F)F)cccc23)c1.O=Cc1cc(-c2ccc(O)cc2)ccc1F,Oc1ccc(-c2ccc(F)c(CNc3cccc(-c4c(Cc5ccccc5)cnc5c(C(F)(F)F)cccc45)c3)c2)cc1
CCCN1C(=O)C(=O)c2cc(SCCCc3ccc(C(=O)O)cc3)ccc21.NNC(N)=O,CCCN1C(=O)C(=NNC(N)=O)c2cc(SCCCc3ccc(C(=O)O)cc3)ccc21
CC(C)(C)OC(=O)N1CCNCC1.O=C(Cl)c1ccccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2CCN(C(=O)OC(C)(C)C)CC2C1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2CCNCC2C1
Cc1nc(N2C(=O)c3ccccc3C2=O)ccc1Cl.O=C1CCC(=O)N1Br,O=C1c2ccccc2C(=O)N1c1ccc(Cl)c(CBr)n1
Clc1cccnc1Cl.c1ccc2c(c1)NCCO2,Clc1cccnc1N1CCOc2ccccc21
COC(=O)CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1.N,NC(=O)CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1
C[C@@H]1CN[C@@H](C)CN1.Clc1cncc(Cl)n1,C[C@@H]1CN(c2cncc(Cl)n2)[C@@H](C)CN1
O=C(NCC(O)CO)c1cc(C(O)CO)cc([N+](=O)[O-])c1,Nc1cc(C(=O)NCC(O)CO)cc(C(O)CO)c1
BrCCCCCCBr.CC(CCO)CCO,CC(CCO)CCOCCCCCCBr
Cc1nc(Oc2ccccc2)c2nc(C)n(CCCCNC(=O)OC(C)(C)C)c2c1C,Cc1nc(Oc2ccccc2)c2nc(C)n(CCCCN)c2c1C
CC1CN(C(=O)OC(C)(C)C)CCN1.O=[N+]([O-])c1ccccc1Br,CC1CN(C(=O)OC(C)(C)C)CCN1c1ccccc1[N+](=O)[O-]
COC(=O)c1sccc1N.O=C(OC(=O)C(F)(F)F)C(F)(F)F,COC(=O)c1sccc1NC(=O)C(F)(F)F
C[C@@H]1CCCN1CCCOc1ccc(-c2nc3c(s2)CN(CC(=O)OC(C)(C)C)CC3)cc1,C[C@@H]1CCCN1CCCOc1ccc(-c2nc3c(s2)CN(CC(=O)O)CC3)cc1
C1CCNC1.O=c1c2[nH]c(Cl)nc2n(CC2CC2)c(=O)n1CC1CC1,O=c1c2[nH]c(N3CCCC3)nc2n(CC2CC2)c(=O)n1CC1CC1
Cc1c(C=O)c2cnnc(OCc3ccc(F)cc3)c2n1Cc1ccccc1,Cc1c(CO)c2cnnc(OCc3ccc(F)cc3)c2n1Cc1ccccc1
COc1ccccc1C(=O)O,O=C(O)c1ccccc1O
CCN(CC)c1cc(OC)c(C(=O)O)cc1Cl.NC1CCN(Cc2ccccc2)C1,CCN(CC)c1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2)cc1Cl
N#Cc1ccc(Nc2nc(Cl)nc(Cc3c(Cl)cccc3Cl)n2)cc1.[N-]=[N+]=[N-],N#Cc1ccc(Nc2nc(Cc3c(Cl)cccc3Cl)nc(N=[N+]=[N-])n2)cc1
COc1ccc2ncc(=O)n(CC(NS(=O)(=O)c3ccccc3[N+](=O)[O-])[C@H]3CC[C@H](N)CC3)c2c1.O=Cc1ccc2c(n1)NC(=O)CO2,COc1ccc2ncc(=O)n(CC(NS(=O)(=O)c3ccccc3[N+](=O)[O-])[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1
Clc1ccc(C(OC2CCN(Cc3ccccc3)CC2)c2ccc(Cl)cc2Cl)cc1,Clc1ccc(C(OC2CCNCC2)c2ccc(Cl)cc2Cl)cc1
CN(C)C(=O)Nc1ccc(O)cc1.Cc1cc(Cl)nc(Cl)n1,Cc1cc(Oc2ccc(NC(=O)N(C)C)cc2)nc(Cl)n1
CCOC(=O)CBr.O=C1Nc2ccccc2CCCC1N1C(=O)c2ccccc2C1=O,CCOC(=O)CN1C(=O)C(N2C(=O)c3ccccc3C2=O)CCCc2ccccc21
COc1cc(OC)cc(N2CCNCC2)c1.Nc1nc(-c2ccccc2)c(C(=O)O)s1,COc1cc(OC)cc(N2CCN(C(=O)c3sc(N)nc3-c3ccccc3)CC2)c1
CC(C)(C)OC(=O)NC(CC=O)c1ccccc1.O=C1N(Cc2ccc(Br)cc2)CCC12CCNCC2,CC(C)(C)OC(=O)NC(CCN1CCC2(CC1)CCN(Cc1ccc(Br)cc1)C2=O)c1ccccc1
O=C(Cl)c1ccc([N+](=O)[O-])cc1.O=C(NCCO)OCC1c2ccccc2-c2ccccc21,O=C(NCCOC(=O)c1ccc([N+](=O)[O-])cc1)OCC1c2ccccc2-c2ccccc21
C=C[C@@H]1C[C@]1(N)C(=O)NS(=O)(=O)c1cccc(OCc2ccccc2)c1.O=C(O)[C@H]1CN(Cc2cccc3ccccc23)C[C@@H]1Cc1ccc(Cl)cc1,C=C[C@@H]1C[C@]1(NC(=O)[C@H]1CN(Cc2cccc3ccccc23)C[C@@H]1Cc1ccc(Cl)cc1)C(=O)NS(=O)(=O)c1cccc(OCc2ccccc2)c1
CI.Cc1cc(OC2CCS(=O)(=O)NC2)cc(C)c1Br,Cc1cc(OC2CCS(=O)(=O)N(C)C2)cc(C)c1Br
C[C@@H](CO[Si](C)(C)C(C)(C)C)Oc1cc(Oc2ncc(C(=O)N3CCC3)cc2Cl)cc(C(=O)O)c1.Cc1cnc(N)cn1,Cc1cnc(NC(=O)c2cc(Oc3ncc(C(=O)N4CCC4)cc3Cl)cc(O[C@@H](C)CO[Si](C)(C)C(C)(C)C)c2)cn1
CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[c]1ccnn1C(C)C.COC(=O)c1cc(I)c(C(C)F)cc1N,COC(=O)c1cc(-c2ccnn2C(C)C)c(C(C)F)cc1N
COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCC(=O)CC2)c1.Nc1ccccc1,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCC(Nc3ccccc3)CC2)c1
COC(=O)c1ccc(O)c(OC)c1.ClCCCBr,COC(=O)c1ccc(OCCCCl)c(OC)c1
CCOC(=O)c1cc(N(C(=O)OC(C)(C)C)S(C)(=O)=O)cs1,CC(C)(C)OC(=O)N(c1csc(C(=O)O)c1)S(C)(=O)=O
COC(=O)Cc1cc(O)cc(O)c1.ClCc1ccccc1,COC(=O)Cc1cc(O)cc(OCc2ccccc2)c1
Cc1c(Cl)cccc1S(=O)(=O)N1CCC[C@H](N)C1.O=C(Cl)Oc1ccc([N+](=O)[O-])cc1,Cc1c(Cl)cccc1S(=O)(=O)N1CCC[C@H](NC(=O)Oc2ccc([N+](=O)[O-])cc2)C1
COC(=O)c1cc(N)cc(-c2ccccc2)c1.COc1ncc(-c2ccc3c(Cl)c(C(N)=O)cnc3c2)c(OC)n1,COC(=O)c1cc(Nc2c(C(N)=O)cnc3cc(-c4cnc(OC)nc4OC)ccc23)cc(-c2ccccc2)c1
Cc1nc(C#Cc2ccnc(C#N)c2)c[nH]1.OB(O)c1ccc(Cl)nc1,Cc1nc(C#Cc2ccnc(C#N)c2)cn1-c1ccc(Cl)nc1
COCCn1cc(C(=O)O)c2cccc(C(F)F)c21.O=C(NCc1ccc(F)c(C2CCNCC2)c1)C(F)(F)F,COCCn1cc(C(=O)N2CCC(c3cc(CNC(=O)C(F)(F)F)ccc3F)CC2)c2cccc(C(F)F)c21
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O.OCCCBr,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCBr
CCOC(=O)c1cc(N2CCN(CCN(C)C)CC2)ccc1Cl,CN(C)CCN1CCN(c2ccc(Cl)c(C(=O)O)c2)CC1
CN(C)C1CCN(Cc2cc3nc(Cl)nc(N4CCOCC4)c3s2)CC1.c1ccc2[nH]cnc2c1,CN(C)C1CCN(Cc2cc3nc(-n4cnc5ccccc54)nc(N4CCOCC4)c3s2)CC1
Brc1ccc2[nH]ccc2c1.Fc1ccccn1,Brc1ccc2c(ccn2-c2ccccn2)c1
CC(C)(C)c1cc(Br)c(O)c(C(C)(C)C)c1.CCI,CCOc1c(Br)cc(C(C)(C)C)cc1C(C)(C)C
CC(C)(C)C(=O)SC/C(=C/c1ccccc1)C(=O)O.NCCC(=O)OCc1ccccc1,CC(C)(C)C(=O)SC/C(=C/c1ccccc1)C(=O)NCCC(=O)OCc1ccccc1
